名称,地址,经纬度,电话,省份,城市,区县
凡古潮沙龙齐大店,文化大街56号,"123.931267,47.355375",19969786292,黑龙江省,齐齐哈尔市,建华区
云朵发型设计室,卜奎北大街333号医学院体育场3号,"123.947299,47.379431",13304522835,黑龙江省,齐齐哈尔市,建华区
丝路造型(奕人花园店),奕人花园南门旁,"123.968246,47.360250",13114665521,黑龙江省,齐齐哈尔市,建华区
小天使美容美发(北关小区店),北关小区东门旁,"123.955776,47.362745",13836291961,黑龙江省,齐齐哈尔市,建华区
新感觉发艺(凤凰金茂府店),明海公路凤凰金茂府西侧一号楼109室,"124.002505,47.369907",13836295818,黑龙江省,齐齐哈尔市,建华区
宏勃烫染(建东小区店),建东小区18号楼,"123.987705,47.349719",13796331727,黑龙江省,齐齐哈尔市,建华区
壹间理发店,军校街与中华路交叉口西南180米,"123.967208,47.352250",13654588124,黑龙江省,齐齐哈尔市,建华区
凯尚造型(安居西园小区南区店),春江路安居西园小区30号楼,"123.932254,47.366489",17194776567,黑龙江省,齐齐哈尔市,建华区
头领美发,广信路50号,"123.957215,47.350827",15084594447,黑龙江省,齐齐哈尔市,建华区
德艺专业烫染(浏园小区店),西园街16号,"123.933140,47.365873",15804524849,黑龙江省,齐齐哈尔市,建华区
桃蹊美业(溪畔华庭A区店),溪畔华庭A区13号楼,"123.944664,47.369527",13836295667,黑龙江省,齐齐哈尔市,建华区
好好理发(明园小区东区店),双华南路明园小区19号楼0单元一层18号,"123.960038,47.359712",[],黑龙江省,齐齐哈尔市,建华区
晶炜专业烫染(东路小区店),亨达名苑东门北60米,"123.966586,47.357312",[],黑龙江省,齐齐哈尔市,建华区
宁玛发艺(锦湖名苑丽水园店),锦湖名苑丽水园113门市,"123.940155,47.362805",13079662067,黑龙江省,齐齐哈尔市,建华区
丹丹发艺(百悦居小区店),齐双公路与北一街交叉口西240米,"123.960544,47.374195",18845292519,黑龙江省,齐齐哈尔市,建华区
名爵剪烫染,明园小区西区北门东340米,"123.960185,47.360047",0452-2568559,黑龙江省,齐齐哈尔市,建华区
红玫瑰杜尚美发厅,天增小区人民银行楼02单元10层01号,"123.959441,47.354342",13100823730,黑龙江省,齐齐哈尔市,建华区
俪斯堡美发美容养生馆,双华路方兴新村30号楼,"123.958487,47.363867",13763515077,黑龙江省,齐齐哈尔市,建华区
氧发堂天然植物染发(王仔花苑店),劳动东路45号,"123.951194,47.350340",0452-2213368,黑龙江省,齐齐哈尔市,建华区
老红玫瑰美发厅,石牌小区74号楼,"123.956738,47.354491",[],黑龙江省,齐齐哈尔市,建华区
风云秀场烫染沙龙(亨达名苑店),东四道街东路小区11号楼6号,"123.961073,47.356667",13796863994,黑龙江省,齐齐哈尔市,建华区
寻野造型,文化组团西门北90米,"123.926233,47.356783",19531980810,黑龙江省,齐齐哈尔市,建华区
名门秀客美发工作室(回民小区店),回民小区南门南50米,"123.953315,47.353342",18746826117,黑龙江省,齐齐哈尔市,建华区
安之酸植物营养染发护发连锁(运建园店),建设大街372号运建园,"123.988648,47.350166",13694520016,黑龙江省,齐齐哈尔市,建华区
慧子美容美发瘦身养生会馆(天增小区东区店),玉坤东小区9号楼,"123.960091,47.348715",13199691107;13304522263,黑龙江省,齐齐哈尔市,建华区
七月造型,文化街道北华小区7号楼2单元1层2号,"123.944489,47.368085",[],黑龙江省,齐齐哈尔市,建华区
新方舟美发(溪畔华庭A区店),溪畔华庭A区8号楼一单元103,"123.945643,47.368320",13946227306;18686945676,黑龙江省,齐齐哈尔市,建华区
一九八六快剪(天增小区店),玉坤东小区9号楼72号一九八六快剪,"123.960144,47.348735",[],黑龙江省,齐齐哈尔市,建华区
顶尚名丝美发(裕民西小区店),东四道街340正东方向70米裕民西小区,"123.962087,47.348780",13136600291,黑龙江省,齐齐哈尔市,建华区
晴雅时尚染烫(安居西园小区北区店),文化街道西园小区48号9门市,"123.933534,47.368897",[],黑龙江省,齐齐哈尔市,建华区
精简美发(齐大小区店),游览路齐大小区14号楼,"123.936090,47.352924",18945289280,黑龙江省,齐齐哈尔市,建华区
艾尚美美发(园丁楼店),锦湖雅居纯水岸南门南80米,"123.947496,47.358194",[],黑龙江省,齐齐哈尔市,建华区
海英发艺(华溪小区店),华溪小区2号楼,"123.958069,47.365993",[],黑龙江省,齐齐哈尔市,建华区
添源造型(北华小区店),新江路60号,"123.946781,47.367301",[],黑龙江省,齐齐哈尔市,建华区
2+3发型工作室,方兴新村小区17号1号门市,"123.960607,47.361532",13019789651,黑龙江省,齐齐哈尔市,建华区
艺佰佳美发店(齐大店),文化街道,"123.931413,47.353756",13349421631,黑龙江省,齐齐哈尔市,建华区
金小牙美容美发,凤凰陈B区6号楼一单元102,"124.005856,47.364697",13352528808,黑龙江省,齐齐哈尔市,建华区
时尚·尚美,城乡路130号,"123.989997,47.356662",13845237152,黑龙江省,齐齐哈尔市,建华区
爱心美发(运建园店),建设大街372号运建园,"123.985331,47.351101",15146683668,黑龙江省,齐齐哈尔市,建华区
时尚先生美发空间,卜奎北大街与齐双公路交叉口西300米,"123.953106,47.371604",[],黑龙江省,齐齐哈尔市,建华区
阿旭造型烫染工作室(凤凰·王府B座店),凤凰大街与建北路交叉口北240米,"124.003898,47.364325",15004561329,黑龙江省,齐齐哈尔市,建华区
财貌双全理发馆,东路小区17号楼一层2号,"123.961225,47.355825",15204529818,黑龙江省,齐齐哈尔市,建华区
宝航美发,建设大街471号福顺小区,"123.980865,47.352125",18845219609,黑龙江省,齐齐哈尔市,建华区
丽娜美发工作室,凤凰大街与苗圃路交叉口东北80米,"124.002425,47.370175",15145217808,黑龙江省,齐齐哈尔市,建华区
港沪齐发廊,玉坤小区1号楼3单元,"123.959457,47.347524",0452-2427390,黑龙江省,齐齐哈尔市,建华区
风潮精雕细琢美发工作室,东市场小区34号楼00单元01层37号,"123.968874,47.353322",15344522788,黑龙江省,齐齐哈尔市,建华区
绝色造型烫染店,浏园小区39号楼,"123.935201,47.368330",13836255296,黑龙江省,齐齐哈尔市,建华区
颜妍美发店,东市场小区西区西门旁,"123.961257,47.352624",19904526869,黑龙江省,齐齐哈尔市,建华区
不知名美发店,游览路与上士胡同交叉口北260米,"123.935970,47.354363",13314522256,黑龙江省,齐齐哈尔市,建华区
帝艺造型万达店,新江路1号齐齐哈尔万达广场1F层,"123.949836,47.367872",18724474164,黑龙江省,齐齐哈尔市,建华区
鑫淼发艺,裕民一街23号,"123.964238,47.346848",13384621279,黑龙江省,齐齐哈尔市,建华区
晓光发型设计(北华小区店),北华小区15号楼,"123.946053,47.367096",13514682872;18603620981,黑龙江省,齐齐哈尔市,建华区
姐妹发艺(凤凰金茂府店),凤凰大街(凤凰金茂府),"124.002139,47.370785",13796333942,黑龙江省,齐齐哈尔市,建华区
沐颜美发沙龙,凤凰大街与双华路交叉口东南100米,"124.003415,47.365456",[],黑龙江省,齐齐哈尔市,建华区
时柒·hairsalon,卜奎北大街118号方兴新村17号楼,"123.960425,47.361625",[],黑龙江省,齐齐哈尔市,建华区
圣鑫美发(玉坤东小区店),玉坤东小区东门北60米,"123.961280,47.346606",[],黑龙江省,齐齐哈尔市,建华区
琪秀造型(亨达名苑店),东路小区41号楼00单元01层23号,"123.964032,47.359689",15304622273,黑龙江省,齐齐哈尔市,建华区
时代发艺(双华南路店),方兴新村8号楼,"123.959060,47.360127",13803628724,黑龙江省,齐齐哈尔市,建华区
兀轻奢微潮沙龙(文化小区店),林青路与文化大街交叉口西40米,"123.930348,47.355333",18045270801,黑龙江省,齐齐哈尔市,建华区
名师造型工作室(奕人花园店),奕人花园21号楼4号门市,"123.966991,47.362916",15645221653;15645227506,黑龙江省,齐齐哈尔市,建华区
梓睿发型设计工作室,中华路608号,"123.986838,47.349951",[],黑龙江省,齐齐哈尔市,建华区
顶尖发型设计(春江路),浏园安居32号楼,"123.934975,47.365784",13796242277,黑龙江省,齐齐哈尔市,建华区
潮派造型,卜奎北大街10号,"123.955622,47.357413",13946288647,黑龙江省,齐齐哈尔市,建华区
日尚美发(凤凰·王府B座店),凤凰大街与建北路交叉口北240米,"124.004128,47.364331",[],黑龙江省,齐齐哈尔市,建华区
靓宏发型设计室,朝阳路天增小区23号楼1层,"123.959122,47.353473",13846218252,黑龙江省,齐齐哈尔市,建华区
隆丝达发艺(明园小区店),明园小区西1门北170米,"123.955809,47.358949",13766553516,黑龙江省,齐齐哈尔市,建华区
鼎尖烫染造型(奕人花园店),奕人花园22号楼南9号商服,"123.968505,47.363069",18045229993,黑龙江省,齐齐哈尔市,建华区
壹柒美发,龙沙路与裕民一街交叉口西100米,"123.962853,47.346078",18604528992,黑龙江省,齐齐哈尔市,建华区
柏美造型(浏园小区店),党校街45-47号浏园小区,"123.935123,47.365780",13836245889,黑龙江省,齐齐哈尔市,建华区
烫染接发,文化北大街与引水街交叉口西南280米,"123.946646,47.369202",[],黑龙江省,齐齐哈尔市,建华区
铭俊造型,北斗胡同齐齐哈尔市第二医院,"123.954439,47.357335",13069687733,黑龙江省,齐齐哈尔市,建华区
卡斯尔男士理发馆(王仔花苑店),卜奎商业街20号,"123.951333,47.351177",16645777996,黑龙江省,齐齐哈尔市,建华区
阿凯造型(回民小区店),回民小区南门南50米,"123.953405,47.353339",[],黑龙江省,齐齐哈尔市,建华区
时光倒流(锦湖名苑丽水园店),南通街锦湖名苑丽水园8号楼00单元1层,"123.939911,47.362177",0452-2510666,黑龙江省,齐齐哈尔市,建华区
丽时美发沙龙(明园小区店),卜奎北大街名园小区6号楼,"123.955823,47.358713",18246696363,黑龙江省,齐齐哈尔市,建华区
丝北造型(奕人花园店),双华南路奕人花园3号楼门市,"123.968746,47.360279",13304526837,黑龙江省,齐齐哈尔市,建华区
五贝子天然植物染发(北京壹号院店),凤凰大街壹号院2号商服105,"124.001925,47.367306",18745206588,黑龙江省,齐齐哈尔市,建华区
大旭美业(运建店),运建小区8号楼1层3门,"123.987224,47.351948",15845712848,黑龙江省,齐齐哈尔市,建华区
聚美造型(安居小区北区店),西园街与新江路交叉口西南160米,"123.935256,47.370132",13836244845,黑龙江省,齐齐哈尔市,建华区
天艺发型设计(万寿路店),卜奎街道天增小区18号楼7门,"123.960241,47.351605",[],黑龙江省,齐齐哈尔市,建华区
迎滨烫染美睫纹绣(凤凰城欣豪王府A区店),凤凰城A区迎滨烫染,"124.006853,47.368166",13514606169,黑龙江省,齐齐哈尔市,建华区
名都造型(北关小区店),北关小区51号楼197门市,"123.955901,47.363078",0452-2287771;13796338733,黑龙江省,齐齐哈尔市,建华区
天祺美发(明园小区店),西大桥街道明园小区19号楼19号门,"123.960013,47.359693",15945238802,黑龙江省,齐齐哈尔市,建华区
品恒发艺形象设计(浏园小区店),党校街45-47号浏园小区,"123.936177,47.369814",15946247222,黑龙江省,齐齐哈尔市,建华区
玫瑰美发(明园小区西区店),明园小区一区8号,"123.956496,47.359884",[],黑龙江省,齐齐哈尔市,建华区
可心发艺(安居西园小区中区店),文化街道安居西园小区中区12号楼底商4号,"123.932809,47.367953",[],黑龙江省,齐齐哈尔市,建华区
永红美发,林兴一胡同与中华西路交叉口西南60米,"123.928701,47.358448",[],黑龙江省,齐齐哈尔市,建华区
平港美发,西虹桥社区劳技小区4号楼3单元,"123.941989,47.357894",[],黑龙江省,齐齐哈尔市,建华区
选择专业染烫造型(安居西园小区中区7号楼店),西园小区7号楼9门市,"123.932903,47.368817",[],黑龙江省,齐齐哈尔市,建华区
顶剪美发工作室(育英小区店),中华路400号育英小区,"123.974052,47.352235",[],黑龙江省,齐齐哈尔市,建华区
老迷人染烫店,文化路林艺委华威楼1-7号,"123.928036,47.349696",[],黑龙江省,齐齐哈尔市,建华区
木玛发廊(溪畔华庭A区店),溪畔华庭A区西南门西210米,"123.941955,47.369586",[],黑龙江省,齐齐哈尔市,建华区
啊宝美发(明园小区西区店),明园小区西区北门东50米,"123.957637,47.359799",[],黑龙江省,齐齐哈尔市,建华区
氧发堂天然植物染发(浏园店),党校街119号,"123.935535,47.363895",13845239299,黑龙江省,齐齐哈尔市,建华区
新标榜造型,东市场小区18号楼9号门市,"123.962848,47.350983",13763583063,黑龙江省,齐齐哈尔市,建华区
楠·美妆造型工作室,文化街道林青路14号,"123.929796,47.355398",15804528191,黑龙江省,齐齐哈尔市,建华区
元铄美甲工作室(万达店),新江路1号万达广场A栋A座2层245号,"123.948578,47.368468",13149620401,黑龙江省,齐齐哈尔市,建华区
不晚美甲美睫工作室(溪畔华庭店),溪畔华庭A区7号楼3单元102室,"123.944612,47.368678",16616048885,黑龙江省,齐齐哈尔市,建华区
快乐家美甲设计工作室,文化街道中华西路60号齐大小区14号楼5单元103室,"123.936717,47.353080",18204620050,黑龙江省,齐齐哈尔市,建华区
Jin nail art·美甲美睫工作室(金色世家店),金色世家,"123.954029,47.371127",[],黑龙江省,齐齐哈尔市,建华区
颐美工作室,双华路18号,"123.958308,47.363944",[],黑龙江省,齐齐哈尔市,建华区
恒琪美容美体工作室,民乐小区9号楼-3号门市,"123.973210,47.357901",18045277362,黑龙江省,齐齐哈尔市,建华区
喜上眉梢纹绣美睫工作室,万达华府A区,"123.949925,47.369150",[],黑龙江省,齐齐哈尔市,建华区
建华区岩男士理发店,建设街道民乐家园31号楼00单元1层8号,"123.971341,47.360100",13314665721,黑龙江省,齐齐哈尔市,建华区
TT美发沙龙,龙华路398号和平小区8号楼1层15号,"123.981525,47.340525",[],黑龙江省,齐齐哈尔市,铁锋区
隆隆发型沙龙(铁东店),中华东路繁荣小区三号楼,"124.004842,47.345586",0452-2520222,黑龙江省,齐齐哈尔市,铁锋区
章光101头发健康连锁(龙北街店),龙北街36号,"123.968648,47.342838",15566801306,黑龙江省,齐齐哈尔市,铁锋区
悦沐烫染工作室(铁锋区),新民公寓底层00单元01层01-1号,"123.973616,47.344739",13349426621,黑龙江省,齐齐哈尔市,铁锋区
火姑娘发艺(中华路店),中华路716号,"123.990016,47.349088",0452-2912289,黑龙江省,齐齐哈尔市,铁锋区
阿东造型(景新小区店),景新小区9号楼一楼2号,"123.980755,47.342754",15174534618;18745221716,黑龙江省,齐齐哈尔市,铁锋区
剪艺美发,站前街道南局宅南树园小区8号楼3单元,"123.989185,47.338955",13836299445;15204520565,黑龙江省,齐齐哈尔市,铁锋区
艳丽美发按摩(繁荣小区店),繁荣小区东北1门旁,"124.009996,47.343852",[],黑龙江省,齐齐哈尔市,铁锋区
名剪秀客专业美发(曙光新城店),人民小区南门109公交站斜对面,"124.016675,47.337912",15522339961;16510628880,黑龙江省,齐齐哈尔市,铁锋区
宏红美发,铁峰区龙北街36号,"123.968689,47.343544",13514689998,黑龙江省,齐齐哈尔市,铁锋区
花瓣雨美容美发(站前大街店),站前大街南汇小区7栋3号,"123.991307,47.334147",0452-8077728;18686989991,黑龙江省,齐齐哈尔市,铁锋区
阿斌艺剪,平安北街70号新民小区16号楼,"123.974078,47.343988",15945239926,黑龙江省,齐齐哈尔市,铁锋区
艺剪人生烫染会所(北文化小区店),光荣街道车辆厂北文化2号楼门市,"124.016781,47.343494",13351422500,黑龙江省,齐齐哈尔市,铁锋区
阿良发型工作室,站前街道中华路696-1电苑小区,"123.988925,47.349316",15765059395,黑龙江省,齐齐哈尔市,铁锋区
丽华美容美发(北和平1号楼店),南局宅北和平1号楼,"123.990300,47.333954",[],黑龙江省,齐齐哈尔市,铁锋区
开心家美发店,先锋街92号,"124.002925,47.341175",13069999312,黑龙江省,齐齐哈尔市,铁锋区
崔凯形象公社(新民小区店),新民小区1号楼2单元,"123.977237,47.342094",[],黑龙江省,齐齐哈尔市,铁锋区
悦丞美发(前程小区店),前程小区2号楼,"124.011870,47.343972",0452-8617778;15545219385,黑龙江省,齐齐哈尔市,铁锋区
大华美发(西局宅店),西局宅小区北1门旁,"123.990874,47.347066",0452-2141106,黑龙江省,齐齐哈尔市,铁锋区
阿川造型(龙北街店),龙北街78号,"123.969087,47.344098",13895999596,黑龙江省,齐齐哈尔市,铁锋区
灰姑娘美容美发(西局宅小区店),太顺街29号,"123.990764,47.343302",15904527721,黑龙江省,齐齐哈尔市,铁锋区
小海剪艺(龙北街店),龙北街假肢厂院里,"123.968841,47.342955",18814528282,黑龙江省,齐齐哈尔市,铁锋区
董军美发89店,红旗街71号,"124.012841,47.339419",13766580827,黑龙江省,齐齐哈尔市,铁锋区
头号玩家美发店,新民胡同1号一楼南侧,"123.974251,47.342039",15845643766,黑龙江省,齐齐哈尔市,铁锋区
小刚美业,南局宅南树园小区3号楼门市,"123.991709,47.338358",13945236343,黑龙江省,齐齐哈尔市,铁锋区
东尚烫染沙龙(鑫欣花园店),先锋街鑫欣花园2号楼,"124.004108,47.340932",14794526665,黑龙江省,齐齐哈尔市,铁锋区
晓辉发型设计室(光荣小区二东区店),保卫路,"124.030536,47.344209",13079608066;13351324669,黑龙江省,齐齐哈尔市,铁锋区
飘然发型设计(中华东路店),中华东路人民小区34号楼,"124.018161,47.342482",13796331860;13836268136,黑龙江省,齐齐哈尔市,铁锋区
鑫大地发艺空间(繁荣小区店),中华东路繁荣小区34号楼,"124.002955,47.341717",15645226251,黑龙江省,齐齐哈尔市,铁锋区
神韵造型(新民小区店),新民小区13号楼景新农贸市场西门,"123.975544,47.343515",17610663210,黑龙江省,齐齐哈尔市,铁锋区
超燃造型(繁荣小区店),繁荣小区38号楼S8,"124.005402,47.341114",13945205414,黑龙江省,齐齐哈尔市,铁锋区
TT造型,南山鑫苑28号楼1号门市,"123.982396,47.329833",13251528868,黑龙江省,齐齐哈尔市,铁锋区
小贤发艺(和平家园店),和平家园南门旁,"123.981033,47.331499",13199690044,黑龙江省,齐齐哈尔市,铁锋区
欣欣美发(繁荣小区店),光荣街道繁荣小区33号楼,"124.003918,47.341647",18814620759,黑龙江省,齐齐哈尔市,铁锋区
和颜悦色美容美发,黎明街64号附近,"124.012390,47.341429",18345281237,黑龙江省,齐齐哈尔市,铁锋区
艺剪造型美甲美睫(运建园店),工校街81号,"123.991622,47.348572",13704825220,黑龙江省,齐齐哈尔市,铁锋区
创意廊美发沙龙,木海街120号附近,"123.976976,47.328053",18345209955,黑龙江省,齐齐哈尔市,铁锋区
小超造型(光荣小区新三区店),光荣小区316号楼门市,"124.029215,47.347243",15545638388,黑龙江省,齐齐哈尔市,铁锋区
新尚人烫染工作室,中华东路114号,"124.005820,47.345300",18245291568,黑龙江省,齐齐哈尔市,铁锋区
军嫂美发,中央胡同与景新街交叉口东80米,"123.979025,47.342625",13803627386,黑龙江省,齐齐哈尔市,铁锋区
主流造型(龙安路店),龙安路与平阳南北街交叉口东40米,"123.969456,47.338046",18645210004;18846301551,黑龙江省,齐齐哈尔市,铁锋区
都市丽人染烫造型店,消防二中队五路口警卫17号楼门市,"124.010961,47.339765",13945266796,黑龙江省,齐齐哈尔市,铁锋区
阿雷造型(中东路店),中东小区3号楼1层,"123.983688,47.342427",13845203112,黑龙江省,齐齐哈尔市,铁锋区
美丽时尚专业染烫,龙华小区12号楼,"123.972744,47.334931",18246681964,黑龙江省,齐齐哈尔市,铁锋区
创意美容美发(中央胡同店),景新小区南门西南80米,"123.978852,47.342629",15845681788,黑龙江省,齐齐哈尔市,铁锋区
剪美发艺(光荣小区一区店),光荣一区122栋剪美发艺,"124.028131,47.344324",15164610553,黑龙江省,齐齐哈尔市,铁锋区
鑫靓点美发(繁荣小区店),警卫街与红旗路交叉口西260米,"124.005222,47.341148",[],黑龙江省,齐齐哈尔市,铁锋区
小霞美发(繁荣小区店),先锋街与中华东路交叉口南220米,"124.004365,47.344154",[],黑龙江省,齐齐哈尔市,铁锋区
思悦艺剪,中华东路94号,"124.005225,47.345640",[],黑龙江省,齐齐哈尔市,铁锋区
艺剪美发(禧园小区店),禧园小区北门旁,"124.013115,47.327363",[],黑龙江省,齐齐哈尔市,铁锋区
艺格造型(前程小区店),前程小区,"124.010574,47.344059",[],黑龙江省,齐齐哈尔市,铁锋区
喜欢理理发店,新浦家园,"123.989189,47.324001",[],黑龙江省,齐齐哈尔市,铁锋区
剪派造型(民主街店),齐铁地区南局宅东兴路0011栋02单元1层,"123.988918,47.339833",13836263902,黑龙江省,齐齐哈尔市,铁锋区
联美发廊,东苑小区生产六栋7-3号,"124.009631,47.345687",[],黑龙江省,齐齐哈尔市,铁锋区
梵禧造型,南马路15号,"123.975625,47.333886",[],黑龙江省,齐齐哈尔市,铁锋区
超艺美发美甲(鑫欣花园店),鑫欣花园8号楼,"124.004927,47.339772",13763514027,黑龙江省,齐齐哈尔市,铁锋区
觉悟·精剪(南山鑫苑店),站前街道南山鑫苑67号楼10号,"123.976805,47.325635",18045299661,黑龙江省,齐齐哈尔市,铁锋区
鑫尚艺美发沙龙(和平家园店),和平家园南门东130米,"123.982087,47.331411",13836263677,黑龙江省,齐齐哈尔市,铁锋区
詹晨造型美发工作室,龙南小区5号一层04号,"123.970489,47.340447",[],黑龙江省,齐齐哈尔市,铁锋区
标新造型,建设大街与中东路交叉口南60米,"123.983075,47.341975",[],黑龙江省,齐齐哈尔市,铁锋区
阿强发型设计(光荣小区一区店),光荣一区北西大门旁,"124.028198,47.344328",13114523399,黑龙江省,齐齐哈尔市,铁锋区
名帝美业,光荣街道铁锋区警卫小区17号楼,"124.011934,47.340550",15164663267,黑龙江省,齐齐哈尔市,铁锋区
俏佳人发型设计(光荣小区一区店),光荣街道光荣1区122号楼一楼,"124.027282,47.344465",[],黑龙江省,齐齐哈尔市,铁锋区
短发玩家发型设计室,东都汇a03区25号楼3单元102室,"124.014688,47.335040",15146510321,黑龙江省,齐齐哈尔市,铁锋区
枫度造型,建设小区曙光13号楼04单元01层01号,"124.022473,47.338829",18686935565,黑龙江省,齐齐哈尔市,铁锋区
凯丽发屋(新民小区店),平安北街70号新民小区,"123.974321,47.343877",18745295211,黑龙江省,齐齐哈尔市,铁锋区
紫蝶发艺,新工地景秀小区16号楼,"123.970661,47.324001",15845204402,黑龙江省,齐齐哈尔市,铁锋区
比优特美发造型,北局宅路与自卫街交叉口东南60米,"123.993886,47.351384",[],黑龙江省,齐齐哈尔市,铁锋区
鑫磊发艺(繁荣小区店),先锋街繁荣小区30号楼三单元103室,"124.003050,47.342902",18103620018,黑龙江省,齐齐哈尔市,铁锋区
匠心造型(人民小区店),铁东大市场斜对面黎明街40号,"124.016475,47.342851",[],黑龙江省,齐齐哈尔市,铁锋区
小头发美发,大润发超市一层,"124.010675,47.339175",13199677747,黑龙江省,齐齐哈尔市,铁锋区
发舞台发型设计,铁峰区大岗子人民小区,"124.022008,47.340038",18246292225,黑龙江省,齐齐哈尔市,铁锋区
鑫天艺美发,黎明街45号,"124.013193,47.341061",0452-2537919;13836256002;15645222123,黑龙江省,齐齐哈尔市,铁锋区
诱惑力专业烫染(新民小区店),平安北街70号新民小区16号楼,"123.973981,47.343994",[],黑龙江省,齐齐哈尔市,铁锋区
小燕时尚美发,中华东路334号人民小区,"124.017069,47.339653",13766566740,黑龙江省,齐齐哈尔市,铁锋区
木北造型(南局宅三路店),南树园小区8号楼,"123.989633,47.338830",13766551958,黑龙江省,齐齐哈尔市,铁锋区
小刚美发(纺织小区店),北局宅纺织路5号楼1单元102室九佰街杂货铺旁,"123.995759,47.351358",13836263382,黑龙江省,齐齐哈尔市,铁锋区
鑫靓影美发(人民小区店),中华东路334号人民小区,"124.017609,47.340680",15145245855,黑龙江省,齐齐哈尔市,铁锋区
丝源造型,南浦路与曙光大街交叉口西280米,"124.012975,47.328125",[],黑龙江省,齐齐哈尔市,铁锋区
杰克发型,火车站南局宅一路南花园小区北门,"123.990406,47.334964",[],黑龙江省,齐齐哈尔市,铁锋区
好来登烫染,先锋街先锋小区14号楼3-楼门市,"124.003274,47.344714",[],黑龙江省,齐齐哈尔市,铁锋区
艾珊发艺(人民小区店),齐齐哈尔市人民小区16号楼,"124.017901,47.341241",[],黑龙江省,齐齐哈尔市,铁锋区
联美发廊,自卫街与北局宅路交叉口西南40米,"123.993870,47.353190",[],黑龙江省,齐齐哈尔市,铁锋区
靓典专业烫染(新民一路),新民小区东1门南170米,"123.977326,47.342884",[],黑龙江省,齐齐哈尔市,铁锋区
天天黎明发型设计,平阳三胡同与平安南街交叉口西20米,"123.972332,47.337749",[],黑龙江省,齐齐哈尔市,铁锋区
卓艺美发,景新小区东北门南160米,"123.981625,47.342875",[],黑龙江省,齐齐哈尔市,铁锋区
美丽徕发廊,东湖路与先锋街交叉口东180米,"124.001410,47.335969",[],黑龙江省,齐齐哈尔市,铁锋区
名齐美发(光荣二东区店),光荣小区215号楼,"124.029667,47.344430",[],黑龙江省,齐齐哈尔市,铁锋区
艾琳发型设计(人民小区店),人民小区15号楼下商服,"124.017725,47.340975",[],黑龙江省,齐齐哈尔市,铁锋区
超奇发廊(自卫小区店),巨龙综合市场东南门旁,"123.995643,47.353419",[],黑龙江省,齐齐哈尔市,铁锋区
小贺造型发廊,龙华街道龙华小区20号楼东侧,"123.975681,47.337478",[],黑龙江省,齐齐哈尔市,铁锋区
无限极美容美发,联通大道87号联通名苑,"124.036691,47.342370",[],黑龙江省,齐齐哈尔市,铁锋区
鑫眀明理发店,御联名苑26号楼1单101,"124.050535,47.347622",[],黑龙江省,齐齐哈尔市,铁锋区
非比寻常美容美发(人民小区店),通东街道人民小区2号楼对面,"124.017676,47.340832",[],黑龙江省,齐齐哈尔市,铁锋区
山歌美发,南山鑫苑12-1加油站对面,"123.981976,47.330902",19003629119,黑龙江省,齐齐哈尔市,铁锋区
金丝造型,通东街道繁荣小区36号楼,"124.004651,47.341295",[],黑龙江省,齐齐哈尔市,铁锋区
小坤美发,繁荣小区23号楼4单元103号,"124.005544,47.342670",[],黑龙江省,齐齐哈尔市,铁锋区
一剪名杨,光荣街道曙光大街361号曙光3号楼,"124.026551,47.348054",13846287638,黑龙江省,齐齐哈尔市,铁锋区
辉扬发型(光荣小区新三区店),光荣小区新三区东南门西60米,"124.029351,47.347224",[],黑龙江省,齐齐哈尔市,铁锋区
摩登发型室(西局宅小区店),太顺街西局宅小区4号,"123.992564,47.346749",[],黑龙江省,齐齐哈尔市,铁锋区
文化理发,铁路南局宅北和平1号A3单元,"123.989840,47.333893",[],黑龙江省,齐齐哈尔市,铁锋区
红红发艺(铁路小区店),铁路小区,"123.998343,47.352770",[],黑龙江省,齐齐哈尔市,铁锋区
大鹏专业烫染(新民小区店),新民小区16号楼,"123.974175,47.343891",[],黑龙江省,齐齐哈尔市,铁锋区
众鑫发艺(长安小区店),齐齐哈尔农场综合服务中心西侧70米,"124.138593,47.359319",[],黑龙江省,齐齐哈尔市,铁锋区
短发前线,黑龙江交通职业技术学院东南门东北460米,"123.991425,47.348275",[],黑龙江省,齐齐哈尔市,铁锋区
华龙美发(南和平店),南和平小区西北2门旁,"123.988411,47.332826",13846267821,黑龙江省,齐齐哈尔市,铁锋区
天恩发艺(曙光新城店),东湖街道曙光新城21号楼3单元,"124.019431,47.335901",13796331760,黑龙江省,齐齐哈尔市,铁锋区
0度造型(新工路店),站前街道新工路景新花园22号楼2单元102室,"123.974666,47.326102",18746839210,黑龙江省,齐齐哈尔市,铁锋区
俏丽发艺(光荣小区一区店),光荣小区123,"124.029525,47.344075",18945282586,黑龙江省,齐齐哈尔市,铁锋区
炫丽红美容美发(龙南小区客运楼店),龙南小区客运楼,"123.970290,47.338918",15946485624,黑龙江省,齐齐哈尔市,铁锋区
宏润美发店,鑫欣花园11号楼1层05室宏润美业,"124.005837,47.339691",13199693331,黑龙江省,齐齐哈尔市,铁锋区
宏莉来发艺,新光荣二区209号楼三门,"124.028169,47.347105",13251624263,黑龙江省,齐齐哈尔市,铁锋区
小武美发工作室,龙南街渤海湾正门东20米,"123.968711,47.336490",15946231980,黑龙江省,齐齐哈尔市,铁锋区
