名称,地址,经纬度,电话,省份,城市,区县
爆米花儿童美发乐园(西城红场店),哈西大街299号西城红场生活港F3层,"126.591137,45.702662",[],黑龙江省,哈尔滨市,南岗区
MONE时尚沙龙(金爵万象商业广场店),哈西街道中兴左街2号金爵万象商业广场F2层,"126.583194,45.699047",18646353521,黑龙江省,哈尔滨市,南岗区
束言造型(哈特店),曲线街道铁路街248号宏桥居4栋,"126.623467,45.743552",19528319961,黑龙江省,哈尔滨市,南岗区
2032发型工作室·烫发·染发(黑大店),学府路学府路74-32号,"126.619995,45.710750",18845992014,黑龙江省,哈尔滨市,南岗区
理享美发空间(金爵万象商业广场店),哈西街道中兴左街2号金爵万象商业广场5楼,"126.582825,45.699175",18644056659,黑龙江省,哈尔滨市,南岗区
澳派形象设计(人和旗舰店),奋斗街道人和街36-12,"126.660516,45.759437",0451-55096333;0451-82794068,黑龙江省,哈尔滨市,南岗区
AE造型(137号店),平公街5-5号,"126.672989,45.757160",[],黑龙江省,哈尔滨市,南岗区
芭莎廊造型(辽河路),辽河路246-6号鼎新集资6号楼3单元(鼎新小区南门南50米),"126.683380,45.763139",15104678397;15204677487,黑龙江省,哈尔滨市,南岗区
HappyColour快乐.色彩(红博会展购物广场店),红旗大街301号红博会展购物广场F1层,"126.699112,45.754391",0451-82273996;15904617909;18646006731,黑龙江省,哈尔滨市,南岗区
首选发艺(马家街店),马家街166号院,"126.650663,45.758598",0451-53660876;0451-83392299;15204621885,黑龙江省,哈尔滨市,南岗区
束言造型(金域蓝城店),哈尔滨大街47号,"126.592025,45.715075",18182802505,黑龙江省,哈尔滨市,南岗区
叁门先生男士理发馆,上和置地广场金座(烟厂地铁站3号口步行160米),"126.656625,45.768375",13512651669,黑龙江省,哈尔滨市,南岗区
大宇时尚造型(星源国际店),绥阳路星源国际B栋军工院内5号门市,"126.670729,45.772707",15004639834;15636009463,黑龙江省,哈尔滨市,南岗区
奈斯造型hair salon,和兴三道街34号,"126.621238,45.726376",15114677708,黑龙江省,哈尔滨市,南岗区
妃格形象设计(服装城店),哈西街道中兴大道64号,"126.610560,45.703908",0451-86630622;18249032432,黑龙江省,哈尔滨市,南岗区
新鑫雪美发(铁岭社区店),铁岭街40号(医大一院地铁站3号口步行260米),"126.653489,45.764382",0451-82556876,黑龙江省,哈尔滨市,南岗区
哈尔滨 好美专业接发店,哈西大街299号西城红场A座12楼1203室,"126.593761,45.702921",15046135611;15546458251,黑龙江省,哈尔滨市,南岗区
S·ting²淞汀·烫发·漂发·染发沙龙(西城红场店),西城红场创意港A座20层,"126.593996,45.702732",18100444839,黑龙江省,哈尔滨市,南岗区
派头美发沙龙,中兴大道555号东辉明珠园,"126.584974,45.702528",18745059429,黑龙江省,哈尔滨市,南岗区
凯博造型(艺汇家文化商业广场店),红旗大街240号艺汇家城市广场F4层,"126.694755,45.753087",13936680586,黑龙江省,哈尔滨市,南岗区
极美造型,光芒街85-11号,"126.653249,45.754390",13836008791,黑龙江省,哈尔滨市,南岗区
阿宇的店,辽河路234号,"126.684893,45.763392",17745115288,黑龙江省,哈尔滨市,南岗区
全盛造型,永河街31-7号,"126.653578,45.755070",15504578531,黑龙江省,哈尔滨市,南岗区
东升美业沙龙,王岗大街18-2东升美业沙龙,"126.568119,45.704453",13664619011;15204677224,黑龙江省,哈尔滨市,南岗区
秋雨发型设计(下夹树街店),下夹树街29-3号,"126.629971,45.753092",13796636960,黑龙江省,哈尔滨市,南岗区
沐北·造型(辽河店),辽河路257号(中植方洲苑北区东南门旁),"126.681375,45.763225",0451-55591991,黑龙江省,哈尔滨市,南岗区
XY兮颜美发沙龙,平公街26号,"126.672791,45.757111",15776696936,黑龙江省,哈尔滨市,南岗区
D12hairsalon(凯德店),凯德广场侧身福顺尚都2号楼1层商服,"126.608405,45.720287",18045006085,黑龙江省,哈尔滨市,南岗区
靓伊生补发(哈尔滨店),东大直街146号上和置地7楼713,"126.656980,45.768696",4008339676,黑龙江省,哈尔滨市,南岗区
束言造型(哈西店),哈尔滨大街923号,"126.597514,45.685588",0451-86611712,黑龙江省,哈尔滨市,南岗区
艺时·潮男发型设计(学府店),和兴路街道学府路1号蓝钻公寓701室,"126.609878,45.720083",18646581957,黑龙江省,哈尔滨市,南岗区
WAKEN·银星·烫染(哈西万达华宅西门店),西宁南路64号,"126.585519,45.698364",0451-87301892,黑龙江省,哈尔滨市,南岗区
杨门男士理发店,中兴左街金地峯范2期二楼商服134号杨门男士理发店,"126.572522,45.691447",18246133121,黑龙江省,哈尔滨市,南岗区
Mr.Chen陈先生美发美容沙龙(泰海花园小区店),泰山北路35号,"126.703020,45.758318",18645059831;19604513888,黑龙江省,哈尔滨市,南岗区
锦理美发沙龙,中兴左街25号华润凯旋门,"126.580075,45.698575",13199445315,黑龙江省,哈尔滨市,南岗区
M+IDEAL专业设计烫染,[],"126.607584,45.717805",15545562522,黑龙江省,哈尔滨市,南岗区
Y+hair独立工作室,哈西街道中兴大道162号万达SOHO A座1楼,"126.591095,45.700921",13263542801,黑龙江省,哈尔滨市,南岗区
百格造型哈西店,科学大道与南兴街交角以北地段9栋1层S04号,"126.573103,45.692276",13796050447,黑龙江省,哈尔滨市,南岗区
芬迪发艺(和谐家园店),征仪路272号,"126.632830,45.704452",0451-51068314,黑龙江省,哈尔滨市,南岗区
花田造型·染发·烫发·漂发(哈西万达店),哈西街道中兴大道164号万达SOHO公寓B座1层13号,"126.591231,45.700998",18795041117,黑龙江省,哈尔滨市,南岗区
唯天美发沙龙(家合城店),王岗镇家合城,"126.551735,45.672821",13304848915,黑龙江省,哈尔滨市,南岗区
聚艺造型,花园街241-1号,"126.653913,45.763498",13313688528,黑龙江省,哈尔滨市,南岗区
预约Hair Salon,黄河路139号,"126.707847,45.757306",18945103799,黑龙江省,哈尔滨市,南岗区
风采造型(福顺尚都店),学府路1号福顺尚都1栋1层商铺,"126.607745,45.720466",[],黑龙江省,哈尔滨市,南岗区
2069美发造型,赣水路与红旗大街辅路交叉口西北60米,"126.692877,45.739919",16645297000,黑龙江省,哈尔滨市,南岗区
丝来秀假发店,比乐街173号,"126.654342,45.752084",18745737839,黑龙江省,哈尔滨市,南岗区
朗奥形象会所(汉水路店),汉水路426号朗奥形象,"126.677525,45.745987",0451-82728877;15636161581,黑龙江省,哈尔滨市,南岗区
鑫禧发型设计,花园街副90号,"126.661358,45.769499",13613607553,黑龙江省,哈尔滨市,南岗区
小齐发型Star-Salon(延兴路店),延兴东路13号,"126.625578,45.718659",0451-51025886,黑龙江省,哈尔滨市,南岗区
梵琪造型尊御店,爱达尊御西南门东南70米,"126.586126,45.709294",13904504319,黑龙江省,哈尔滨市,南岗区
AE造型(119店),中兴大道164号万达SOHOB座一楼120室,"126.590991,45.700923",[],黑龙江省,哈尔滨市,南岗区
M3hair奢享沙龙,中兴大道162号B2栋1层9号,"126.591982,45.701161",0451-86615455;15799915336,黑龙江省,哈尔滨市,南岗区
丝路造型(淮河路店),红旗住宅新区淮河路240号,"126.699014,45.762412",13089981398,黑龙江省,哈尔滨市,南岗区
小齐时尚造型(西典家园B区店),西兴街12号,"126.595725,45.706284",15945996933,黑龙江省,哈尔滨市,南岗区
理棠专业发型设计,清滨路23-7号(和兴路地铁站3号口步行270米),"126.618088,45.732602",15069401006,黑龙江省,哈尔滨市,南岗区
美西美品质造型(海河店),海河路25号,"126.676248,45.757134",18724622335,黑龙江省,哈尔滨市,南岗区
壹叁伍造型烫染工作室(和谐家园店),征仪路与学府四交叉口杨国福麻辣烫旁边282号,"126.632941,45.704192",15663897680,黑龙江省,哈尔滨市,南岗区
恩佐烫染造型,征仪路377号(征仪路地铁站3号口步行240米),"126.635733,45.698033",18645527883,黑龙江省,哈尔滨市,南岗区
华夏美业(黑山街69号院店),黑山街67-9号,"126.659673,45.753978",13946022570,黑龙江省,哈尔滨市,南岗区
精选国际美发连锁机构(革新店),革新街44号,"126.662144,45.753340",[],黑龙江省,哈尔滨市,南岗区
style名艺造型(龙福家园店),马端街89号,"126.671082,45.763532",15246667654,黑龙江省,哈尔滨市,南岗区
东岩造型(复华小区总店),繁荣街98号,"126.637447,45.744638",18724593376,黑龙江省,哈尔滨市,南岗区
muQing发型,花园街361号与建设交口附近,"126.646933,45.757533",0451-51099666,黑龙江省,哈尔滨市,南岗区
立涛美发化妆店,芦家街3-19号,"126.673729,45.755924",13613614901;18745727979,黑龙江省,哈尔滨市,南岗区
秀客造型工作室(苗圃小区B区店),汉兴街56号苗圃小区B2栋2单元101,"126.628362,45.733268",17614653861,黑龙江省,哈尔滨市,南岗区
朵奈丝美发美肤连锁沙龙(宜家店),哈西大街463号,"126.596626,45.692642",0451-86297990,黑龙江省,哈尔滨市,南岗区
唐风采·高端假发定制(哈尔滨店),东大直街146号上和置地广场金座1813室,"126.656609,45.768558",15145089996;18646182807,黑龙江省,哈尔滨市,南岗区
齿轮男士理发馆barbershop,哈西街道中兴大道162号万达SOHOA座3层2号,"126.591325,45.700475",19845091157,黑龙江省,哈尔滨市,南岗区
AE造型388店,会展家园小区东区,"126.715786,45.746705",[],黑龙江省,哈尔滨市,南岗区
肯迪男士专属沙龙,"西城红场创意港B座,9层,908号","126.593710,45.703323",13136650137,黑龙江省,哈尔滨市,南岗区
东造型美发沙龙(尚都购物广场店),建设街142号一层103号,"126.641739,45.760242",18545536655,黑龙江省,哈尔滨市,南岗区
禧理发型设计,南兴街117-24,"126.587398,45.698933",[],黑龙江省,哈尔滨市,南岗区
沐楠造型(西典家园E区店),西兴街33号,"126.596004,45.706679",15246773034,黑龙江省,哈尔滨市,南岗区
春美发美肤沙龙,嵩山路62-18号,"126.689456,45.751274",0451-82323374;13845158997,黑龙江省,哈尔滨市,南岗区
视觉造型(人和街店),人和街2-1号,"126.663244,45.761917",0451-51021018,黑龙江省,哈尔滨市,南岗区
SOUL SALON(万达广场哈尔滨哈西店),哈西街道中兴大道168号万达广场(哈尔滨哈西店)负1层,"126.588768,45.700922",15546671237,黑龙江省,哈尔滨市,南岗区
派头美发沙龙(哈西万达店),万隆路52号,"126.591445,45.700220",15204614333,黑龙江省,哈尔滨市,南岗区
嘉尔男士发型(凯德店),学府路1号福顺尚都18栋A05号,"126.609266,45.720308",0451-86622215,黑龙江省,哈尔滨市,南岗区
梯田造型(和兴小区店),清滨路21-13号,"126.618162,45.732748",13100810404,黑龙江省,哈尔滨市,南岗区
领先HAPPYHAIR(先锋路店),先锋路591号,"126.670458,45.765332",0451-83020201;13904617184,黑龙江省,哈尔滨市,南岗区
当代Ds美发沙龙,吉林街39-5号,"126.647340,45.762797",15045022433;15546115859,黑龙江省,哈尔滨市,南岗区
N·I新思想美发沙龙(金爵万象店),金爵万象二期A栋1017,"126.583951,45.698636",18249777162,黑龙江省,哈尔滨市,南岗区
ione·私人订制(金爵万象店),王岗镇哈尔滨大街640号金爵万象一期3号楼1214室,"126.587237,45.695694",13263662678,黑龙江省,哈尔滨市,南岗区
情侣形象设计(总店),西大桥法院街24号,"126.627425,45.742121",0451-86249779,黑龙江省,哈尔滨市,南岗区
明掌柜美发工作室(金爵万象店),哈尔滨大街640号金爵万象3栋1单元3层15号,"126.587393,45.695624",15663700311,黑龙江省,哈尔滨市,南岗区
阿文美发烫染专业机构(下夹树街),下夹树街17号之5-7号(北秀宾馆),"126.631070,45.754274",0451-86238689,黑龙江省,哈尔滨市,南岗区
森美男士理发馆,汉广街37号,"126.626222,45.737026",18511741319,黑龙江省,哈尔滨市,南岗区
非凡烫染造型(繁荣街店),繁荣街93-1号,"126.641197,45.748235",13796689964,黑龙江省,哈尔滨市,南岗区
妃格形象设计金爵万象,金爵万象商业广场7楼702,"126.582956,45.699181",18145655201,黑龙江省,哈尔滨市,南岗区
米兰美发沙龙(闽江小区二期东区店),华鸿路46号,"126.704403,45.747875",0451-51192666;18646522821,黑龙江省,哈尔滨市,南岗区
宇航美发沙龙,革新街116号,"126.658099,45.750882",0451-82633447,黑龙江省,哈尔滨市,南岗区
唤頭理发馆集合店,哈西大街与复旦街交口香醍雅诺37栋12楼20室,"126.597113,45.696029",13366022720,黑龙江省,哈尔滨市,南岗区
莱财美发沙龙,哈西大街与万隆路交叉口西80米,"126.594325,45.701025",18103614921,黑龙江省,哈尔滨市,南岗区
VESAR发型美学(红博会展购物广场店),新春街道红旗大街301号红博会展购物广场新女装区B-13厅,"126.699918,45.755347",13304648880,黑龙江省,哈尔滨市,南岗区
董军美发10店,哈西悦城国际健身会馆B区一楼,"126.591923,45.708299",18645054562,黑龙江省,哈尔滨市,南岗区
本色烫染主题沙龙(宏业小区店),七政街道清明四道街44号宏业小区B栋,"126.616528,45.739001",0451-86331932,黑龙江省,哈尔滨市,南岗区
艾琪造型(龙电花园店),人和街1-5号,"126.662429,45.761521",0451-82728266;13613613835;18645076205,黑龙江省,哈尔滨市,南岗区
S·F造型·烫发·染发·漂发(西城红场店),西城红场A港9楼18-19号(星巴克咖啡旁写字楼),"126.593348,45.702738",18346177192,黑龙江省,哈尔滨市,南岗区
发觉者美发(红星花园店),红星花园小区一曼街2-209-11,"126.677895,45.770638",15004664298;15114579544,黑龙江省,哈尔滨市,南岗区
妃凡形象设计(苗圃小区A区店),木兰街42号,"126.626509,45.734392",13796689964,黑龙江省,哈尔滨市,南岗区
木尚造型(文兴街店),文兴街35-17号,"126.621174,45.724019",15045188920,黑龙江省,哈尔滨市,南岗区
新明发艺(元和街店),元和街8-2号(地铁3号口步行270米),"126.624722,45.738687",18845722010,黑龙江省,哈尔滨市,南岗区
1+美发工作室(接发染发剪发),华润置地1号楼102号,"126.568817,45.703064",18104517272,黑龙江省,哈尔滨市,南岗区
美学家美发沙龙,哈尔滨大街637号涧桥西畔,"126.587977,45.693279",18545520789,黑龙江省,哈尔滨市,南岗区
形素经典烫染设计(学府花园店),学府三道街23号学府花园,"126.624347,45.715631",18704664766,黑龙江省,哈尔滨市,南岗区
王子型象设计(民益街店),民益街156号,"126.635837,45.757157",13766875339;18745689315,黑龙江省,哈尔滨市,南岗区
黑妹专业烫染(温馨家园店),宣信街2-2号,"126.673256,45.750200",13654539077,黑龙江省,哈尔滨市,南岗区
美艺国际发型连锁(哈西店分店),永丰大街161号,"126.592369,45.686900",0451-51197099;18686881456,黑龙江省,哈尔滨市,南岗区
新主题美发沙龙(信恒现代城园园店),黄河路205号,"126.713267,45.757946",13945017118,黑龙江省,哈尔滨市,南岗区
发丝界造型(星源国际店),星源国际B栋4门市,"126.670702,45.772608",0451-82521373;13895729773,黑龙江省,哈尔滨市,南岗区
东林枫美业(吉星商住城店),燕山路20号,"126.690770,45.753854",0451-87773691,黑龙江省,哈尔滨市,南岗区
理念轻奢美发沙龙,宣庆街60-2号,"126.674465,45.756588",15004546342;18545949324,黑龙江省,哈尔滨市,南岗区
蒂梵尼科技美肤烫染沙龙养发馆(爱达九溪店),哈尔滨大街爱达九溪6门市579-1,"126.583531,45.696722",13146008853,黑龙江省,哈尔滨市,南岗区
大董美发沙龙Hair salon花园街店,花园街266-2号,"126.654037,45.763113",17745178264,黑龙江省,哈尔滨市,南岗区
Kris专业形象设计(学府路店),学府路382号锦绣华城雅园,"126.622822,45.668680",18249502387,黑龙江省,哈尔滨市,南岗区
美拉美业(纳帕英郡店),哈尔滨大街777号纳帕英郡,"126.592878,45.687206",0451-86864666,黑龙江省,哈尔滨市,南岗区
屿安美甲工作室(西城红场生活港店),哈西街道哈西大街299号西城红场综合楼A栋2404号,"126.593702,45.702961",18145562773,黑龙江省,哈尔滨市,南岗区
米艺造型,通达街6-2号,"126.626055,45.734986",17107000006;18322566475,黑龙江省,哈尔滨市,南岗区
帆刺青纹身工作室(哈西金爵万象店),哈西街道西宁南路金爵万象三期3号楼1201室,"126.585182,45.697021",13946069616,黑龙江省,哈尔滨市,南岗区
LIXIANG理享美业,泰山北路45号,"126.702726,45.758801",15045164953,黑龙江省,哈尔滨市,南岗区
名峰造型,康宁小区西区东南1门旁,"126.607029,45.726497",[],黑龙江省,哈尔滨市,南岗区
XL轻奢沙龙美发,万隆路46号,"126.591592,45.700201",18345373943,黑龙江省,哈尔滨市,南岗区
尚姿品牌发型设计连锁机构(泰海店),海河东路178号(泰海花园小区北侧),"126.703464,45.759771",0451-83168966;0451-85926968,黑龙江省,哈尔滨市,南岗区
艺+美发沙龙,桥南街26号(西大桥地铁站3号口步行380米),"126.625297,45.740097",13030015852,黑龙江省,哈尔滨市,南岗区
丝芮美发工作室,和兴路68-2号,"126.622093,45.730248",15104699718;15545590406,黑龙江省,哈尔滨市,南岗区
白玉造型,嵩山路124号白玉造型,"126.686599,45.762063",13936602360;15645646682,黑龙江省,哈尔滨市,南岗区
一剪美美容美发连锁(红旗新区店),红旗示范新区25栋,"126.700762,45.761318",13654566987,黑龙江省,哈尔滨市,南岗区
X.hair.salon.美发店,哈西大街299号西城红场B座17楼03室,"126.593456,45.703318",18704650510,黑龙江省,哈尔滨市,南岗区
形素经典烫染设计(中交香颂店),西宁南路94号,"126.587470,45.696895",13845162767,黑龙江省,哈尔滨市,南岗区
董军美发8店,511-4董军美发,"126.579388,45.699174",[],黑龙江省,哈尔滨市,南岗区
铭函美发,光芒街75-7号,"126.654759,45.753345",19064426417,黑龙江省,哈尔滨市,南岗区
妃格形象设计(辰能店),哈西大街晨能溪树庭院南区471号,"126.596715,45.692251",[],黑龙江省,哈尔滨市,南岗区
董军美发17店(中海·雍景熙岸店),中海·雍景熙岸,"126.597502,45.685583",18704635754,黑龙江省,哈尔滨市,南岗区
流行美专业美发(学府路来乐小店),学府路附29-7号,"126.611659,45.713338",0451-86603874,黑龙江省,哈尔滨市,南岗区
ID-HAIR美发设计沙龙(万达SOHO店),中兴大道162号万达SOHOF1层,"126.592008,45.701142",15561568330,黑龙江省,哈尔滨市,南岗区
轻颜美发工作室,哈西街道清华大街22号,"126.609482,45.717739",[],黑龙江省,哈尔滨市,南岗区
简发美发店,征仪路科大小区508栋,"126.630289,45.715632",18246194517,黑龙江省,哈尔滨市,南岗区
阿信造型(水院小区店),和兴三道街45号,"126.616438,45.728421",15776873697,黑龙江省,哈尔滨市,南岗区
董军美发(11店),中兴左街117-3号恒大珺庭小区栋12层S04商服,"126.575992,45.695629",18145601498,黑龙江省,哈尔滨市,南岗区
V.潮美发沙龙(工大店),一匡街9-5,"126.631495,45.737439",15945678160,黑龙江省,哈尔滨市,南岗区
Beautiful time 美丽时刻日系轻奢美发沙龙(泰海花园小区店),黄河路141号,"126.708281,45.757219",0451-51086522,黑龙江省,哈尔滨市,南岗区
不晚Hair salon美发馆(鲁商悦未来店),健平路70号,"126.632645,45.685798",13314522801,黑龙江省,哈尔滨市,南岗区
丝颂超越美发(超越店),文府街19号,"126.657108,45.742896",13351710722,黑龙江省,哈尔滨市,南岗区
兰天美发店(鸿朗花园北区店),南开街鸿朗花园一期三号楼门市306,"126.601437,45.712209",[],黑龙江省,哈尔滨市,南岗区
TheOne美发沙龙,湘江路111号,"126.686891,45.743429",0451-87835789;18545531231,黑龙江省,哈尔滨市,南岗区
童剪童话儿童美发,哈西大街299号西城红场B栋22楼23号,"126.593456,45.703318",18004617628,黑龙江省,哈尔滨市,南岗区
全美造型美肤,三姓街73号(烟厂地铁站1号口步行120米),"126.655244,45.768902",0451-82521678;18646376000,黑龙江省,哈尔滨市,南岗区
艾比利美发(西桥住宅小区店),曲线街道桥东街51号,"126.627722,45.740019",15604514647,黑龙江省,哈尔滨市,南岗区
12小时美发沙龙(万达广场店),兴达路175号(凯盛源广场地铁站1口旁),"126.585104,45.699398",[],黑龙江省,哈尔滨市,南岗区
艺剪钟情(南岗店),花园街274号2栋6单元1层3-4号,"126.653800,45.762952",0451-51954357;18946168879,黑龙江省,哈尔滨市,南岗区
本艺美发沙龙,辽河路260号,"126.682644,45.763067",17603641016,黑龙江省,哈尔滨市,南岗区
大伟美发造型工作室(理工大学学府花园店),测绘路86号,"126.622503,45.714390",13163444496,黑龙江省,哈尔滨市,南岗区
本艺美发沙龙(会展家园小区西区店),民福路55号,"126.713630,45.745822",15804627376;17614506677,黑龙江省,哈尔滨市,南岗区
蒂秀美发沙龙(利兴小区店),和兴路街道林兴路55-3号,"126.623713,45.719983",13136688136;13136688390,黑龙江省,哈尔滨市,南岗区
合熙hair salon美发造型(合熙店),南兴街75号,"126.589613,45.698894",15245118707,黑龙江省,哈尔滨市,南岗区
魔都美发造型(大众新城一期店),征仪路大众新城2号门院里巴厘岛洗浴右侧,"126.633909,45.696615",18104607079,黑龙江省,哈尔滨市,南岗区
咖秀美发(通达小区店),七政街道通达街道通达街9号,"126.626437,45.735173",18686777098,黑龙江省,哈尔滨市,南岗区
YHair美发沙龙(万达广场店),西宁南路10号,"126.584340,45.699705",0451-51171713;13029875552,黑龙江省,哈尔滨市,南岗区
欧派美发沙龙,中山路242号(工人文化宫地铁站3号口旁),"126.653949,45.749376",0451-82810570,黑龙江省,哈尔滨市,南岗区
小鱼美发,贵新街144号与法院街交口处,"126.626083,45.741270",13613645138,黑龙江省,哈尔滨市,南岗区
酷造型(沙曼小区四街区店),和兴三道街52号,"126.621001,45.726440",13091701156,黑龙江省,哈尔滨市,南岗区
一诺国际美发沙龙(电缆街店),电缆街51号(学府星城门面),"126.619650,45.668910",0451-58995790,黑龙江省,哈尔滨市,南岗区
氧发堂天然植物染发(恒大珺庭店),恒大珺庭10号楼,"126.573557,45.694819",18103617313,黑龙江省,哈尔滨市,南岗区
雕刻时光美发沙龙(华山小区店),辽河路220号对面,"126.685647,45.763739",13945696206,黑龙江省,哈尔滨市,南岗区
董军美发(20店),西兴街19号,"126.595165,45.706606",[],黑龙江省,哈尔滨市,南岗区
小布丁儿童美发,哈西大街299号西城红场生活港,"126.592727,45.702502",[],黑龙江省,哈尔滨市,南岗区
G·L光兰美发工作室(哈西西城红场优质店),哈西大街299号西城红场生活港,"126.593775,45.703325",13674635551,黑龙江省,哈尔滨市,南岗区
ML米莱美发美甲(哈西万达写字楼店),万达写字楼B1栋一层11号,"126.592911,45.701242",13240034000;18145683229,黑龙江省,哈尔滨市,南岗区
HS·hope salon,汇龙北纬8-1-17门市王岗大街和中兴左街交口,"126.577424,45.695834",17665768626;18645020079,黑龙江省,哈尔滨市,南岗区
星秀造型(健平路店),鲁商凤凰城S栋8号,"126.629861,45.685063",17643452685,黑龙江省,哈尔滨市,南岗区
CHANGE·改变造型(美发美甲哈西店),哈西大街482号,"126.596003,45.700415",0451-88043999;13258670888,黑龙江省,哈尔滨市,南岗区
北亦美发沙龙,铁路街7号1层18号,"126.630725,45.757925",13555234688;13555238458,黑龙江省,哈尔滨市,南岗区
Top.1美发沙龙(金域蓝城3期深蓝杰座店),哈西大街13号,"126.592765,45.714061",13251601955,黑龙江省,哈尔滨市,南岗区
艺臻美发工作室(沙曼小区三街区店),振兴街32-10号,"126.618232,45.726557",18745002236,黑龙江省,哈尔滨市,南岗区
元素美发造型,吉林街41号吉林街41号院,"126.646905,45.763078",[],黑龙江省,哈尔滨市,南岗区
宏博美发(枫蓝国际店),保健路街道复旦街63-8号枫蓝国际1栋门市,"126.611404,45.697410",13069891111;18245077333,黑龙江省,哈尔滨市,南岗区
大贵美发沙龙(万达广场店),中兴大道168号万达广场(哈尔滨哈西店)1F层D2-33(4号门附近),"126.586364,45.699704",0451-51802288,黑龙江省,哈尔滨市,南岗区
悦野美发工作室,宣信街5-5号,"126.671114,45.750559",17545571781,黑龙江省,哈尔滨市,南岗区
艺生美发工作室,永和街64-10号,"126.653624,45.754844",15045852872,黑龙江省,哈尔滨市,南岗区
ZM美发沙龙(万达金街店),兴达路82号,"126.587678,45.699453",[],黑龙江省,哈尔滨市,南岗区
安悦美发造型,"南兴街40-2号(与西宁南路交口,农业银行旁边)","126.587436,45.697466",19254512671,黑龙江省,哈尔滨市,南岗区
哈尔滨市南岗区仁欣美容美发工作室,革新街131-1号院内仁欣美意,"126.653606,45.748893",13936513322;13945076607,黑龙江省,哈尔滨市,南岗区
南造型美发沙龙,光芒街43-5号,"126.657077,45.751409",18245046708,黑龙江省,哈尔滨市,南岗区
悦姿媄美发沙龙(爱达·尊御店),哈尔滨大街爱达·尊御武威路s-1-06,"126.588364,45.712468",13936512641,黑龙江省,哈尔滨市,南岗区
诗侬造型美发,吉林街72-6号(医大一院地铁站4号口步行380米),"126.645406,45.763561",15945664191,黑龙江省,哈尔滨市,南岗区
禾慕美容美发店,河沟街15号,"126.651375,45.756423",15244778886,黑龙江省,哈尔滨市,南岗区
秋桦美发(军工店),盟科观邸573-11-2门,"126.670300,45.773568",[],黑龙江省,哈尔滨市,南岗区
董军美发36店,保健副路8-11号,"126.637604,45.703064",15636701923,黑龙江省,哈尔滨市,南岗区
小波波美发店,清明三道街2号(西大桥地铁站2b口步行340米),"126.617857,45.741049",18686771519,黑龙江省,哈尔滨市,南岗区
奇点美容美发,文府街15-1号,"126.657181,45.742763",15104655465,黑龙江省,哈尔滨市,南岗区
留白美发品牌沙龙(哈西万达SOHO店),哈西万达公寓A座130号,"126.591851,45.700761",[],黑龙江省,哈尔滨市,南岗区
亿澜造型美发店,民益街25-1号,"126.644468,45.765071",17545512556,黑龙江省,哈尔滨市,南岗区
南岗区美域美发沙龙店,健平路62号,"126.632927,45.685989",15045622956;18686782546;18686837195,黑龙江省,哈尔滨市,南岗区
福7美发烫染工作室,学府路382号锦绣华城雅园,"126.623791,45.668894",[],黑龙江省,哈尔滨市,南岗区
银影美容美发化妆摄影职业技能培训学校,果戈里大街街花园街355号,"126.648131,45.758616",0451-87532988,黑龙江省,哈尔滨市,南岗区
简法造型·美发·美甲,芦家街25号,"126.670038,45.756040",18644058956,黑龙江省,哈尔滨市,南岗区
全带豁美发沙龙,十字街与宣文街交叉口,"126.670706,45.756580",15204666921,黑龙江省,哈尔滨市,南岗区
枫阁美发沙龙,哈尔滨大街623号,"126.586592,45.694543",18249031102;19845040311,黑龙江省,哈尔滨市,南岗区
MZ美发(浦江路店),浦江路39号,"126.691830,45.753159",13804569654,黑龙江省,哈尔滨市,南岗区
真我美发,洁净街53-3号,"126.660174,45.755572",13903655122,黑龙江省,哈尔滨市,南岗区
兰瑟美发沙龙,三姓街87-1号,"126.654233,45.769456",18311445880,黑龙江省,哈尔滨市,南岗区
好运角美发店,哈发电厂住宅东区西南门旁,"126.652094,45.740896",13895738158,黑龙江省,哈尔滨市,南岗区
嘉黛专业美发沙龙(复华小区店),复华三道街三十三号,"126.635286,45.745477",13343113434,黑龙江省,哈尔滨市,南岗区
艾瑞丝形象设计(护军街店),护军街36号(哈工大地铁站3号口步行280米),"126.627638,45.742008",15545463415,黑龙江省,哈尔滨市,南岗区
艺廊美发(闽江小区1期店),闽江小区1期北门西50米,"126.699993,45.747161",0451-86095383;18646352175,黑龙江省,哈尔滨市,南岗区
约定美发沙龙,龙江街25号(医大一院地铁站4号口步行220米),"126.651104,45.762372",15545015188,黑龙江省,哈尔滨市,南岗区
海娜美发(马家街店),马家街81-3海娜美发,"126.647923,45.756551",13936318662,黑龙江省,哈尔滨市,南岗区
阿炜时尚美发沙龙(南岗店),邮政街57-11号,"126.645170,45.762979",13796639117;15804666876,黑龙江省,哈尔滨市,南岗区
真沙廊美发,学府东四道街260号,"126.618524,45.704417",0451-82535288;15546012600,黑龙江省,哈尔滨市,南岗区
文海美发店,文明街56号文海溪畔9号楼,"126.645425,45.745575",13351311537,黑龙江省,哈尔滨市,南岗区
禹含美发造型沙龙,芦家街59号,"126.666213,45.756251",15045865674;18946159872,黑龙江省,哈尔滨市,南岗区
染Hair美发店(西城红场生活港店),哈西大街299号西城红场创意中心A号楼22层11-12室,"126.593998,45.702834",[],黑龙江省,哈尔滨市,南岗区
燕子美发(宏业小区店),清明四道街48-6号宏业小区,"126.616247,45.738850",18246066191,黑龙江省,哈尔滨市,南岗区
